"code","task","cue","response","target","TSR_score","strict","lenient","condition","strict_numeric","lenient_numeric","closeness","degree","age","Gender","Ethnicity","education","languages","Language","first.language","Disorders","Device","Distraction","Honesty"
40604,2,"confined","brudied","brudied",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"confined","brudied","brudied",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"cosmic","stereas","stereas",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"cosmic","stereas","stereas",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"currency","achirin","achirin",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"currency","achirin","achirin",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"delayed","chyrene","chyrene",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"delayed","chyrene","chyrene",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"demand","fastade","fastade",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"demand","fastade","fastade",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"depend","ottress","ottress",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"depend","ottress","ottress",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"dive","slouder","slouder",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"dive","slouder","slouder",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"donation","clitten","clitten",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"donation","clitten","clitten",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"editing","flatial","flatial",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"editing","flatial","flatial",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"gallery","thraped","thraped",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"gallery","thraped","thraped",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"gifted","treeple","treeple",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"gifted","treeple","treeple",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"grape","dramens","dramens",100,"correct","correct","trial",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"grape","dramens","dramens",100,"correct","correct","trial",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"harass","tremish","tremish",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"harass","tremish","tremish",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"heroic","lonbust","lonbust",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"heroic","lonbust","lonbust",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"laser","pruffed","pruffed",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"laser","pruffed","pruffed",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"liberty","blonged","blonged",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"liberty","blonged","blonged",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"madness","addeded","addeded",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"madness","addeded","addeded",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"modesty","dradden","dradden",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"modesty","dradden","dradden",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"mole","castopp","castopp",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"mole","castopp","castopp",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"mutant","blerved","blerved",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"mutant","blerved","blerved",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"olive","tossens","tossens",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"olive","tossens","tossens",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"orange","clartle","clartle",100,"correct","correct","trial",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"orange","clartle","clartle",100,"correct","correct","trial",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"orphan","bensked","bensked",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"orphan","bensked","bensked",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"pageant","droged","drodged",92,"wrong","correct","A2_B2",0,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"pageant","droged","drodged",92,"wrong","correct","A2_B2",0,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"pigeon","blosper","blosper",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"pigeon","blosper","blosper",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"poised","drusier","drusier",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"poised","drusier","drusier",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"proposal","reordom","reordom",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"proposal","reordom","reordom",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"publicity","flanish","flanish",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"publicity","flanish","flanish",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"publish","trunned","trunned",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"publish","trunned","trunned",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"sacred","cridded","cridded",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"sacred","cridded","cridded",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"sewer","slooper","slooper",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"sewer","slooper","slooper",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"surgical","pluared","pluared",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"surgical","pluared","pluared",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"vessel","drandal","drandal",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40604,2,"vessel","drandal","drandal",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",3,"Mandarin, bahasa malaysia","no","no","computer","no","no"
40608,2,"adjust","brudied","brudied",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"adjust","brudied","brudied",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"anguish","achirin","achirin",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"anguish","achirin","achirin",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"apple","clartle","clartle",100,"correct","correct","trial",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"apple","clartle","clartle",100,"correct","correct","trial",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"banner","drandal","drandal",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"banner","drandal","drandal",100,"correct","correct","A2_B1",1,1,"high","low",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"bloom","drusier","drusier",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"bloom","drusier","drusier",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"boost","thraped","thraped",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"boost","thraped","thraped",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"breeding","flatial","flatial",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"breeding","flatial","flatial",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"broker","blerved","blerved",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"broker","blerved","blerved",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"click","chyrene","chyrene",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"click","chyrene","chyrene",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"compound","fastade","fastade",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"compound","fastade","fastade",100,"correct","correct","A2_B2",1,1,"high","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"confined","stereas","stereas",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"confined","stereas","stereas",100,"correct","correct","A1_B1",1,1,"low","low",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
40608,2,"cosmic","pruffed","pruffed",100,"correct","correct","A1_B2",1,1,"low","high",20,"female","Chinese","jc",2,"Chinese","yes","no","computer","not significant","no"
